"SoundingID","MeasurementMode","OrbitID","cloud_flag_abp","Quality_Flag","Delta_Time","longitude","latitude","SIF_Daily_740nm","SIF_Daily_757nm","SIF_Daily_771nm","SIF_740nm","SIF_Uncertainty_740nm","SIF_757nm","SIF_Uncertainty_757nm","SIF_Relative_757nm","continuum_radiance_757nm","SIF_771nm","SIF_Uncertainty_771nm","SIF_Relative_771nm","continuum_radiance_771nm","lon_1","lon_2","lon_3","lon_4","lat_1","lat_2","lat_3","lat_4","SZA","SAz","VZA","VAz","PA","RAz","specific_humidity","surface_pressure","temperature_skin","temperature_two_meter","vapor_pressure_deficit","wind_speed","IGBP_index","sounding_land_fraction","clump","lai_cop","incoming_sw_era5","incoming_direct_era5","incoming_diffuse_era5"
2020061621543307,3,6348,0,0,2020-06-16 21:54:43,-106.706909179688,40.92626953125,0.140243530273438,-0.0361948013305664,0.14879035949707,0.297297477722168,0.339139938354492,-0.0767278671264648,0.294992446899414,-0.00102615356445312,74.7373657226562,0.31541633605957,0.228475570678711,0.00426006317138672,74.0457534790039,-106.730407714844,-106.710327148438,-106.687377929688,-106.707885742188,40.9288940429688,40.9170532226562,40.9227905273438,40.934814453125,38.9456176757812,256.280395507812,35.5704956054688,297.914428710938,-25.0547077046974,41.634033203125,0.00395011901855469,69053.9765625,293.198699951172,287.307067871094,1176.23254394531,5.09620666503906,1,100,0.525728241563055,1.302,986.412,892.291,94.121
2020061621543334,3,6348,0,0,2020-06-16 21:54:43,-106.761840820312,40.8955078125,0.236965179443359,0.131391525268555,0.123041152954102,0.502666473388672,0.313210487365723,0.278717041015625,0.270149230957031,0.00383090972900391,72.7529373168945,0.261003494262695,0.212311744689941,0.00371932983398438,70.1812973022461,-106.785766601562,-106.764587402344,-106.742065429688,-106.761413574219,40.8980102539062,40.8858032226562,40.8923950195312,40.9039306640625,38.8987426757812,256.270141601562,35.1434936523438,298.910034179688,-25.5390572277698,42.639892578125,0.00395107269287109,69432.6484375,293.118377685547,287.686401367188,1213.81469726562,5.08173370361328,7,100,0.521029159519726,1.324,986.412,892.291,94.121
2020061621543335,3,6348,0,0,2020-06-16 21:54:43,-106.735900878906,40.9011840820312,-0.125241279602051,-0.0425958633422852,-0.0829286575317383,-0.265594482421875,0.310577392578125,-0.0903301239013672,0.270445823669434,-0.00122928619384766,73.4552307128906,-0.175864219665527,0.209062576293945,-0.00246334075927734,71.3981857299805,-106.760803222656,-106.741027832031,-106.714599609375,-106.735290527344,40.904052734375,40.8923950195312,40.8974609375,40.9094848632812,38.9192504882812,256.2861328125,35.28466796875,298.58447265625,-25.3764919014291,42.29833984375,0.00404548645019531,70347.84375,293.165161132812,288.820831298828,1322.62512207031,5.07556438446045,1,100,0.530688208140999,1.376,986.412,892.291,94.121
2020061621543336,3,6348,0,0,2020-06-16 21:54:43,-106.71044921875,40.9074096679688,0.16879940032959,0.275879859924316,-0.0338754653930664,0.357864379882812,0.338799476623535,0.584879875183105,0.291157722473145,0.00716304779052734,81.6493377685547,-0.0718183517456055,0.230255126953125,-0.000904083251953125,79.4233932495117,-106.734191894531,-106.713745117188,-106.690185546875,-106.711486816406,40.9097900390625,40.8978271484375,40.9041137695312,40.9164428710938,38.9395141601562,256.301086425781,35.427490234375,298.255737304688,-25.2121978085533,41.9546508789062,0.00401020050048828,69796.6328125,293.212677001953,288.210510253906,1261.83447265625,5.07055950164795,1,100,0.518113522537563,1.554,986.412,892.291,94.121
2020061621543373,3,6348,0,0,2020-06-16 21:54:43,-106.765197753906,40.8768310546875,-0.0366249084472656,0.0206212997436523,-0.0463027954101562,-0.0776968002319336,0.316614151000977,0.0437469482421875,0.271588325500488,0.000631332397460938,69.2526092529297,-0.0982294082641602,0.215460777282715,-0.00142478942871094,68.9656143188477,-106.789123535156,-106.767883300781,-106.746215820312,-106.765502929688,40.8792724609375,40.8670043945312,40.8739624023438,40.8854370117188,38.892822265625,256.290832519531,35.0025634765625,299.257934570312,-25.6991650118011,42.9671020507812,0.00402736663818359,70320.1796875,293.141815185547,288.762725830078,1318.28576660156,5.05663299560547,7,100,0.530414866032844,1.616,986.215,892.248,93.967
2020061621543374,3,6348,0,0,2020-06-16 21:54:43,-106.740905761719,40.8833618164062,-0.00893115997314453,-0.0440158843994141,0.0214052200317383,-0.0189418792724609,0.378536224365234,-0.0933513641357422,0.329309463500977,-0.000876426696777344,106.536613464355,0.0453968048095703,0.254988670349121,0.0004425048828125,102.595100402832,-106.764587402344,-106.745178222656,-106.717834472656,-106.742065429688,40.8858032226562,40.874267578125,40.87890625,40.8923950195312,38.9122924804688,256.304321289062,35.1427612304688,298.92431640625,-25.5334203359077,42.6199951171875,0.00392055511474609,68835.765625,293.179931640625,287.037109375,1152.89331054688,5.05242252349854,1,100,0.533441247002398,1.125,986.412,892.291,94.121
2020061621543375,3,6348,0,0,2020-06-16 21:54:43,-106.713928222656,40.8886108398438,0.292885780334473,0.227352142333984,0.108774185180664,0.620985984802246,0.270364761352539,0.482040405273438,0.232858657836914,0.00906658172607422,53.1660461425781,0.230627059936523,0.183457374572754,0.00429916381835938,53.6466636657715,-106.741027832031,-106.717102050781,-106.6953125,-106.714538574219,40.8923950195312,40.8790283203125,40.885986328125,40.8974609375,38.9334106445312,256.32177734375,35.2847900390625,298.599365234375,-25.3706485284319,42.277587890625,0.00400543212890625,69750.6328125,293.227691650391,288.174591064453,1258.63598632812,5.04503440856934,10,100,0.532073565076799,1.55,986.412,892.291,94.121
2020061621543406,3,6348,0,0,2020-06-16 21:54:44,-106.666687011719,40.8822631835938,-0.255905151367188,-0.356255531311035,0.0100326538085938,-0.542317390441895,0.348811149597168,-0.754980087280273,0.299878120422363,-0.00847721099853516,89.0640258789062,0.0212602615356445,0.236994743347168,0.000253677368164062,83.7956466674805,-106.694152832031,-106.670959472656,-106.648742675781,-106.667114257812,40.88623046875,40.8731079101562,40.8799438476562,40.8910522460938,38.9677124023438,256.372009277344,35.4276123046875,298.285461425781,-25.2003735700336,41.9134521484375,0.00396537780761719,68836.4453125,293.329742431641,287.187469482422,1163.49255371094,5.00943756103516,10,100,0.562215320910973,1.062,986.405,892.29,94.115
2020061621543407,3,6348,0,0,2020-06-16 21:54:44,-106.641845703125,40.8887329101562,0.371303558349609,0.285109519958496,0.139973640441895,0.786647796630859,0.328555107116699,0.604038238525391,0.28986930847168,0.00851726531982422,70.9209289550781,0.296550750732422,0.218971252441406,0.00437355041503906,67.8059997558594,-106.665344238281,-106.647277832031,-106.619384765625,-106.642761230469,40.8914184570312,40.88037109375,40.8841552734375,40.8973388671875,38.9876098632812,256.386108398438,35.5703125,297.958740234375,-25.0366412525825,41.5726318359375,0.00401973724365234,69416.3828125,293.375457763672,287.925109863281,1232.00280761719,5.00522613525391,1,100,0.540132422041863,1.111,986.399,892.295,94.104
2020061621543578,3,6348,0,0,2020-06-16 21:54:45,-106.501647949219,40.8300170898438,0.228030204772949,0.304743766784668,-0.000469207763671875,0.482461929321289,0.362008094787598,0.644771575927734,0.314277648925781,0.00815677642822266,79.0515975952148,-0.000992774963378906,0.244228363037109,-0.0000133514404296875,77.0878448486328,-106.527587890625,-106.505126953125,-106.481506347656,-106.503173828125,40.8336791992188,40.8208618164062,40.8263549804688,40.8388671875,39.0821533203125,256.584899902344,35.7191162109375,297.709777832031,-24.8418905454802,41.1248779296875,0.00522994995117188,75295.5859375,293.632232666016,295.191345214844,2018.39501953125,4.83769989013672,7,100,0.612504111842105,0.692,985.471,892.306,93.165
2020061621543602,3,6348,0,0,2020-06-16 21:54:45,-106.640930175781,40.7841186523438,0.854730606079102,0.625224113464355,0.342944145202637,1.81130695343018,0.470426559448242,1.32494735717773,0.401556015014648,0.00974273681640625,135.997436523438,0.726753234863281,0.321231842041016,0.00549030303955078,132.376388549805,-106.663757324219,-106.644897460938,-106.618408203125,-106.641235351562,40.7861328125,40.77490234375,40.7796630859375,40.7926635742188,38.969482421875,256.519409179688,34.85693359375,299.698425292969,-25.8292956046873,43.1790161132812,0.00400638580322266,68911.21875,293.441436767578,287.447845458984,1185.75061035156,4.84893417358398,10,100,0.542201257861635,1.042,985.859,892.18,93.6790000000001
