"SoundingID","MeasurementMode","OrbitID","cloud_flag_abp","Quality_Flag","Delta_Time","longitude","latitude","Daily_SIF_740nm","Daily_SIF_757nm","Daily_SIF_771nm","SIF_740nm","SIF_Uncertainty_740nm","SIF_757nm","SIF_Uncertainty_757nm","continuum_radiance_757nm","SIF_771nm","SIF_Uncertainty_771nm","continuum_radiance_771nm","lon_1","lon_2","lon_3","lon_4","lat_1","lat_2","lat_3","lat_4","SZA","SAz","VZA","VAz","PA","RAz","specific_humidity","surface_pressure","temperature_skin","temperature_two_meter","vapor_pressure_deficit","wind_speed","IGBP_index","sounding_land_fraction","clump","lai_cop","incoming_sw_era5","incoming_direct_era5","incoming_diffuse_era5"
2020061223292103,3,6287,0,0,2020-06-12 23:29:30,-106.52587890625,40.8155517578125,0.248506546020508,0.336241722106934,-0.00326633453369141,0.368383407592773,0.304130554199219,0.498441696166992,0.263077735900879,64.9169235229492,-0.00484275817871094,0.205724716186523,63.5667419433594,-106.549987792969,-106.528442382812,-106.505310058594,-106.527770996094,40.818115234375,40.8055419921875,40.81201171875,40.8248901367188,57.1209106445312,273.556884765625,31.6942138671875,293.216552734375,-28.6679000074845,19.65966796875,0.00436210632324219,75550.0390625,295.218139648438,294.888824462891,2072.525390625,1.03542232513428,10,100,0.715876,1.483,720.37,637.185,83.1850000000001
2020061223292105,3,6287,0,0,2020-06-12 23:29:31,-106.477294921875,40.828857421875,0.0193271636962891,-0.0782566070556641,0.0693502426147461,0.0286216735839844,0.273006439208984,-0.115894317626953,0.236170768737793,59.0605125427246,0.102705001831055,0.184662818908691,55.4106559753418,-106.501586914062,-106.480041503906,-106.457153320312,-106.478576660156,40.8314819335938,40.8189086914062,40.8255615234375,40.8380737304688,57.1569213867188,273.578735351562,31.9985961914062,292.52490234375,-28.2346601312551,18.9461669921875,0.00442981719970703,76091.4921875,295.251129150391,295.541168212891,2166.16284179688,1.0423059463501,10,100,0.70154435483871,0.362,720.37,637.185,83.1850000000001
2020061223292106,3,6287,0,0,2020-06-12 23:29:31,-106.453125,40.8357543945312,0.0124292373657227,-0.0932245254516602,0.0731973648071289,0.0183982849121094,0.277501106262207,-0.137993812561035,0.238407135009766,55.6849517822266,0.108349800109863,0.18863582611084,53.0724411010742,-106.4775390625,-106.456176757812,-106.432739257812,-106.45458984375,40.83837890625,40.8258666992188,40.8323974609375,40.8450927734375,57.1748046875,273.589416503906,32.1527709960938,292.180541992188,-28.0169007941532,18.5911254882812,0.00439262390136719,76003.40625,295.271484375,295.486022949219,2162.26708984375,1.04773330688477,10,100,0.683508771929825,0.3,720.37,637.185,83.1850000000001
2020061223292107,3,6287,0,0,2020-06-12 23:29:31,-106.428833007812,40.8426513671875,-0.0324573516845703,0.0676259994506836,-0.0739355087280273,-0.0480213165283203,0.286235809326172,0.100053787231445,0.252286911010742,57.0213012695312,-0.10938835144043,0.190911293029785,53.0538673400879,-106.453125,-106.431274414062,-106.4091796875,-106.430908203125,40.8455810546875,40.8328857421875,40.839111328125,40.851806640625,57.1928100585938,273.600219726562,32.3074340820312,291.839111328125,-27.7997722756442,18.2388916015625,0.00436592102050781,75975.8828125,295.294219970703,295.496643066406,2167.44555664062,1.05438232421875,10,100,0.63116153205662,0.272,720.37,637.185,83.1850000000001
2020061223292108,3,6287,0,0,2020-06-12 23:29:31,-106.404418945312,40.8496704101562,0.0952701568603516,0.0378332138061523,0.0594625473022461,0.140884399414062,0.293502807617188,0.0559473037719727,0.25529956817627,51.8575973510742,0.0879325866699219,0.197728157043457,50.3029937744141,-106.428833007812,-106.406982421875,-106.384399414062,-106.406372070312,40.8526000976562,40.8399047851562,40.8460693359375,40.8588256835938,57.2109375,273.610961914062,32.463623046875,291.498413085938,-27.5818183662153,17.887451171875,0.00435829162597656,76063.328125,295.319580078125,295.63232421875,2190.0654296875,1.06239986419678,10,100,0.599954806902219,0.247,720.37,637.185,83.1850000000001
2020061223292131,3,6287,0,0,2020-06-12 23:29:31,-106.552673339844,40.7894287109375,0.115494728088379,-0.0866508483886719,0.160429000854492,0.171290397644043,0.354476928710938,-0.128512382507324,0.30626106262207,75.5636215209961,0.237933158874512,0.239990234375,74.9212036132812,-106.57763671875,-106.555114746094,-106.5322265625,-106.553955078125,40.7921752929688,40.7792358398438,40.7857055664062,40.7984008789062,57.1031494140625,273.557800292969,31.3885498046875,293.943420410156,-29.1230208383806,20.3856201171875,0.00437068939208984,75475.8515625,295.179382324219,294.791412353516,2056.60986328125,1.01661014556885,12,100,0.625544123466561,1.808,720.37,637.185,83.1850000000001
2020061223292132,3,6287,0,0,2020-06-12 23:29:31,-106.528747558594,40.796142578125,0.0873575210571289,0.28066349029541,-0.109457969665527,0.129497528076172,0.318026542663574,0.416053771972656,0.271788597106934,62.6670074462891,-0.162260055541992,0.216986656188965,62.9514350891113,-106.552612304688,-106.530944824219,-106.508422851562,-106.52978515625,40.798583984375,40.7860107421875,40.7926635742188,40.80517578125,57.1209106445312,273.568481445312,31.5402221679688,293.587768554688,-28.9036075054631,20.019287109375,0.00433444976806641,75368.5,295.189147949219,294.710113525391,2048.92309570312,1.01788806915283,10,100,0.710528670191135,1.02,720.37,637.185,83.1850000000001
2020061223292134,3,6287,0,0,2020-06-12 23:29:31,-106.4794921875,40.8095092773438,0.733831405639648,0.615500450134277,0.241961479187012,1.08675384521484,0.280838966369629,0.91151237487793,0.243825912475586,55.7831916809082,0.358327865600586,0.189458847045898,55.9522972106934,-106.504089355469,-106.482177734375,-106.459045410156,-106.480712890625,40.812255859375,40.799560546875,40.8060913085938,40.8187255859375,57.1574096679688,273.590576171875,31.8470458984375,292.881774902344,-28.464349615757,19.2911987304688,0.00446510314941406,76223.9453125,295.215454101562,295.696380615234,2186.609375,1.02335834503174,10,100,0.681663350577,0.602,720.37,637.185,83.1850000000001
2020061223292135,3,6287,0,0,2020-06-12 23:29:31,-106.455810546875,40.8162841796875,0.361557960510254,0.166573524475098,0.210335731506348,0.535187721252441,0.27786922454834,0.246566772460938,0.240996360778809,57.9780044555664,0.311344146728516,0.187599182128906,56.4497299194336,-106.480041503906,-106.458312988281,-106.435363769531,-106.457153320312,40.81884765625,40.8062133789062,40.8128662109375,40.8255004882812,57.175048828125,273.601135253906,31.9984741210938,292.53955078125,-28.2492795998552,18.9384155273438,0.00441741943359375,76079.328125,295.232055664062,295.578918457031,2173.94165039062,1.02795124053955,10,100,0.692319072371052,0.381,720.37,637.185,83.1850000000001
2020061223292136,3,6287,0,0,2020-06-12 23:29:31,-106.431518554688,40.8231201171875,0.0830373764038086,-0.143839836120605,0.169704437255859,0.122854232788086,0.27609920501709,-0.212811470031738,0.236441612243652,55.0864372253418,0.251077651977539,0.1881103515625,52.2125625610352,-106.456115722656,-106.434387207031,-106.410949707031,-106.432678222656,40.8258056640625,40.8131713867188,40.8197021484375,40.8323364257812,57.1929931640625,273.611938476562,32.1527709960938,292.195190429688,-28.0314735098572,18.583251953125,0.00441074371337891,76157.3984375,295.251220703125,295.702331542969,2194.61889648438,1.03376388549805,10,100,0.683524980174465,0.282,720.37,637.185,83.1850000000001
