mean_sif740,mean_sif740_sim,stderr_sif740,mean_sif757,mean_sif757_sim,stderr_sif757,mean_sif771,mean_sif771_sim,stderr_sif771,mean_ref757,mean_ref757_sim,stderr_ref757,mean_ref771,mean_ref771_sim,stderr_ref771,mean_raa,mean_vza
0.4049655730846905,1.7887356558447056,0.01775644244485618,0.3657289239304576,1.2100203037261963,0.01457174989698768,0.11615010478207918,0.6342614531398708,0.010494095120980422,58.84920310974121,99.10992431640625,0.7411101416711982,57.371249826788706,89.47071532675581,0.7053720424311688,106.35755497820143,35.57071069619351
0.28492230693186354,1.596374634588797,0.025545813083588085,0.2743755625927542,1.0739080905914307,0.021002843772821363,0.07034724528395285,0.5616929676016016,0.015434093970064164,62.214897275909664,95.69496154785156,1.376915611031368,60.47967246949204,86.16275031886963,1.306985468091064,100.0025973582831,22.8282730222687
0.3378579648620879,1.5248352081786358,0.026016434882021558,0.29023335974312686,1.0218902826309204,0.021312948709026513,0.10682932250702859,0.5337038364997625,0.016935521105339576,65.0779450078716,95.56092071533203,1.2802112186298917,63.556128206809014,85.92254539919114,1.2089810054030954,81.27891998975267,8.979523115628503
0.3512917629958409,1.474086731687415,0.022324931789111598,0.3175351898077176,0.9910244345664978,0.01816217713067022,0.10056919736910594,0.5182195841464294,0.013326777124348531,72.06680865215166,94.25555419921875,0.7735873423665195,70.55625919400133,84.80594290850104,0.7296750547711742,55.745033999990085,25.077158506751665
0.5486268130215731,1.754086155512116,0.02990156355621938,0.40385654839602386,1.1851181983947754,0.026272936083894846,0.21843055161562838,0.6209045937716454,0.018256222726410747,64.77008750221945,98.8681640625,0.6413199421619998,63.80931119485335,89.18401009714388,0.6299205551660232,59.97087860107422,37.113682833584875
0.6453868797026485,1.6824407712522758,0.03794434745316131,0.5178186922188263,1.1397860050201416,0.031551875886748994,0.22846474704972233,0.5977658526703177,0.024038670406770653,60.86755665239081,96.46656036376953,0.6666252049986141,60.070816959243224,87.058356656325,0.65278744134089,62.20608189594315,46.203232363045935
0.2097825689630194,1.4626760028875796,0.0202153128569729,0.18084439078530112,0.9845589995384216,0.016898993401412012,0.06591051227443821,0.5150767756485514,0.013256706991562055,41.58564251071804,83.2183609008789,0.6261913236797838,40.48514951978411,74.97404205676068,0.6019189894168978,13.48484651334993,18.23927961077009
0.389163034487287,1.5979993237377503,0.01640046346861357,0.3061810710369895,1.0911234617233276,0.013810534157890679,0.14180199936408858,0.5740564452993283,0.009996633652340521,56.416001164956214,86.05261993408203,0.5103206622991201,54.923602183372964,77.94796061211112,0.5002743417276925,18.92924516037483,31.97344563067605
0.2277502430428704,1.4093846541514496,0.02125141014182072,0.18711977210833874,0.9464420676231384,0.018296948402465985,0.07769813812036308,0.49467898102870095,0.013823237903949036,36.491499111806746,81.4016342163086,0.7230104451038074,35.62443166499515,73.2704598494166,0.6966194296564253,42.501004665017994,4.8345099799066995
0.3929142049840979,1.6477087253769391,0.020348947315690712,0.2870973822693107,1.121756911277771,0.017218019228636687,0.15785876756469255,0.5895029051367322,0.012923935736340339,39.51150073047771,86.22956085205078,0.49852298697631536,38.82025784967489,78.0846967860498,0.5075565006638045,140.13351735000904,25.25127513988598
0.36151382797642756,1.2142554009431286,0.04194082229840952,0.2572445743962338,0.8197788000106812,0.0403929168020668,0.14984922660024544,0.4293480370066864,0.023266078944706378,40.142331198642125,77.67388916015625,0.8013412388378485,39.335685328433385,69.95989249972794,0.814499625970032,145.5724238345498,37.1118742290296
0.32054023309187446,1.3871773852543399,0.03602701754484785,0.199784289706837,0.9331128597259521,0.030243053958576547,0.15173498066988855,0.48803323998937226,0.021946640877057014,40.31754621592435,83.13805389404297,0.9391070046354338,38.85107625614513,74.85515422145237,0.9140816021880466,147.77242140336472,46.339942238547586
0.29974443912506105,1.8117397236824038,0.030589914085379248,0.32492534319559735,1.2220509052276611,0.026389843079081196,0.04982256094614667,0.6398188015960159,0.01982333235080421,60.03616580963135,108.73062133789062,0.9120696070675304,58.772336387634276,98.04286497289658,0.8953557289487254,39.100226338704424,10.502862040201826
0.4099046248423903,2.006172866987277,0.03960239206295131,0.42238124412826333,1.368573784828186,0.03300598639743338,0.0827721764769735,0.7198010526311737,0.021718014214702635,77.68642208244228,113.89215850830078,1.4148071880394741,75.92324884631965,103.13556110113602,1.3897986307790517,41.74280982681468,32.455918710443036
0.4398710424249822,1.2319267639246854,0.07643875171764564,0.37577091563831694,0.8621456027030945,0.05948269080965803,0.140482590415261,0.4581444835217433,0.04137675040212597,67.70864562988282,96.10841369628906,2.2512907579857346,66.47753091291948,87.1893398371471,2.292688080804209,128.57381369850845,28.75306285511363
0.688630796247913,2.2923386462914053,0.038385781304735155,0.5793929971674436,1.580949068069458,0.02683674765303901,0.22585423787434897,0.835157883214542,0.022211616500924198,60.5539927738969,116.1804428100586,1.3343220847038164,59.661332663669384,105.82498088106954,1.3517714286911555,129.82464008946576,28.72170626732611
0.4024895372844878,1.554895432506289,0.047147269580158815,0.323770352772304,1.0472540855407715,0.03303288459423131,0.14192163376581104,0.5479781262853317,0.030943124599066115,52.54827040717716,103.09949493408203,1.2335370924890918,51.36182439894903,92.82310932873317,1.2561010803384614,133.02111089797242,39.52883329845609
0.44512232144673686,2.0600662264559007,0.06461194399355001,0.46685549947950583,1.3936750888824463,0.0458555103100071,0.08442740970187715,0.7304776269876295,0.04011978314829671,53.04973305596245,112.5937728881836,2.6313249583164393,51.79990429348415,101.70522409100002,2.7727272132994476,134.1412845187717,47.308463202582466
