SoundingID,MeasurementMode,OrbitID,cloud_flag_abp,Quality_Flag,Delta_Time,longitude,latitude,Daily_SIF_740nm,Daily_SIF_757nm,Daily_SIF_771nm,SIF_740nm,SIF_Uncertainty_740nm,SIF_757nm,SIF_Uncertainty_757nm,continuum_radiance_757nm,SIF_771nm,SIF_Uncertainty_771nm,continuum_radiance_771nm,lon_1,lon_2,lon_3,lon_4,lat_1,lat_2,lat_3,lat_4,SZA,SAz,VZA,VAz,PA,RAz,specific_humidity,surface_pressure,temperature_skin,temperature_two_meter,vapor_pressure_deficit,wind_speed,IGBP_index,sounding_land_fraction,clump,lai_cop,incoming_sw_era5,incoming_direct_era5,incoming_diffuse_era5,SIF740_Sim,SIF757_Sim,SIF771_Sim,REF757_Sim,REF771_Sim,group_by_pa
2020061216591038,3,6283,0,0,2020-06-12 16:59:20,-107.371826171875,39.0252685546875,0.32414436340332,0.158809661865234,0.182255744934082,0.753149032592773,0.31781005859375,0.368993759155273,0.27623462677002,61.4026260375977,0.423470497131348,0.21422290802002,57.9307899475098,-107.381652832031,-107.360961914062,-107.361267089844,-107.382629394531,39.007568359375,39.021240234375,39.0407104492188,39.0263061523438,31.8147583007812,110.143920898438,36.0833129882812,217.087646484375,-53.3978261691536,106.943725585938,0.00837993621826172,79051.734375,293.355041503906,295.703948974609,1673.93298339844,1.24932670593262,8,100,0.519313850063532,1.366,851.877,761.382,90.495,1.5935436725616454,1.0872824,0.5717826194763184,90.802826,82.13661113510132,1.0
2020061216591078,3,6283,0,0,2020-06-12 16:59:20,-107.351440429688,39.038330078125,0.190554618835449,0.300230026245117,-0.0307722091674805,0.442808151245117,0.356170654296875,0.697670936584473,0.311409950256348,74.691276550293,-0.071507453918457,0.239025115966797,74.273307800293,-107.360961914062,-107.342102050781,-107.341857910156,-107.361267089844,39.0213012695312,39.0326538085938,39.0526123046875,39.0407104492188,31.8034057617188,110.186767578125,36.0830688476562,217.102905273438,-53.3793434428921,106.916137695312,0.00774097442626953,78371.4140625,293.309631347656,295.366363525391,1707.1748046875,1.24672031402588,7,100,0.523639298892989,1.935,854.051,763.81,90.2410000000001,2.0047755241394043,1.3747553,0.7244157012283803,98.90106,89.83578198242188,1.0
2020061216591077,3,6283,0,0,2020-06-12 16:59:20,-107.350769042969,39.0172729492188,0.605114936828613,0.36933708190918,0.291655540466309,1.40627574920654,0.331625938415527,0.858331680297852,0.290950775146484,69.4497909545898,0.677801132202148,0.221970558166504,69.0110321044922,-107.360290527344,-107.341064453125,-107.341857910156,-107.360778808594,39.0000610351562,39.011962890625,39.03076171875,39.019287109375,31.7957153320312,110.155456542969,35.9143676757812,217.41162109375,-53.3679480350675,107.256164550781,0.00837230682373047,78901.0546875,293.106994628906,295.604339599609,1660.35009765625,1.23503112792969,8,100,0.532419127988748,1.828,854.051,763.81,90.2410000000001,1.9562124252319335,1.3405801,0.7062222019374371,97.85898,88.84383262252808,1.0
2020061216591108,3,6283,0,0,2020-06-12 16:59:21,-107.331848144531,39.050537109375,0.458114624023438,0.404131889343262,0.137791633605957,1.06468772888184,0.354782104492188,0.939229011535645,0.310653686523438,74.6991119384766,0.320236206054688,0.237826347351074,71.941764831543,-107.342102050781,-107.322692871094,-107.322875976562,-107.341857910156,39.03271484375,39.0448608398438,39.0643310546875,39.0526123046875,31.7923583984375,110.2275390625,36.0818481445312,217.118957519531,-53.3613819767895,106.891418457031,0.00628662109375,76506.5078125,293.264404296875,294.083831787109,1705.32666015625,1.24426937103271,8,100,0.559258747697974,3.924,854.051,763.81,90.2410000000001,2.871880578994751,2.003886,1.063549168252945,123.95596,113.89378764572143,1.0
2020061216591107,3,6283,0,0,2020-06-12 16:59:21,-107.331298828125,39.029296875,0.541749954223633,0.403690338134766,0.212428092956543,1.25916481018066,0.342618942260742,0.93828010559082,0.301224708557129,74.2759780883789,0.493738174438477,0.228961944580078,74.1768798828125,-107.341064453125,-107.321716308594,-107.322387695312,-107.341796875,39.011962890625,39.0240478515625,39.0430297851562,39.03076171875,31.78466796875,110.19580078125,35.9129638671875,217.427917480469,-53.3501004621468,107.232116699219,0.00664234161376953,76750.9609375,293.0595703125,294.153961181641,1669.98596191406,1.23291301727295,5,100,0.547905686546463,3.479,854.051,763.81,90.2410000000001,2.7266742229461673,1.895241,1.0042463415563108,118.64757,108.76370891036987,1.0
2020061216591138,3,6283,0,0,2020-06-12 16:59:21,-107.313415527344,39.0618896484375,0.0993080139160156,0.0623264312744141,0.046722412109375,0.23082447052002,0.28663444519043,0.144867897033691,0.249147415161133,51.8664207458496,0.108598709106445,0.193202018737793,47.7804908752441,-107.322631835938,-107.305419921875,-107.304809570312,-107.322875976562,39.044921875,39.0552368164062,39.0755615234375,39.0643920898438,31.7817993164062,110.265808105469,36.0794067382812,217.130554199219,-53.3420980209967,106.86474609375,0.00422954559326172,73659.5078125,293.221984863281,291.920257568359,1665.05578613281,1.24212455749512,1,100,0.562576961271102,3.144,854.051,763.81,90.2410000000001,2.6479273319244383,1.8369443,0.9725677187204361,115.99729,106.20722223739624,1.0
2020061216591137,3,6283,0,0,2020-06-12 16:59:21,-107.31201171875,39.0413818359375,0.0103349685668945,0.136663436889648,-0.0819225311279297,0.0240240097045898,0.273312568664551,0.317678451538086,0.241332054138184,50.3011016845703,-0.190430641174316,0.182036399841309,48.2652587890625,-107.321655273438,-107.302734375,-107.305114746094,-107.322326660156,39.0241088867188,39.0361938476562,39.0533447265625,39.0430297851562,31.7738037109375,110.236145019531,35.9114990234375,217.440490722656,-53.3309692975316,107.204345703125,0.00496959686279297,74496.0546875,293.0166015625,292.509765625,1652.39306640625,1.2311954498291,1,100,0.558586626139818,3.224,854.051,763.81,90.2410000000001,2.6660552978515626,1.850369,0.9798629282832145,116.592514,106.78250970077514,1.0
2020061216591136,3,6283,0,0,2020-06-12 16:59:21,-107.311157226562,39.0206909179688,0.218913078308105,0.227786064147949,0.0427312850952148,0.508912086486816,0.315926551818848,0.529540061950684,0.273008346557617,71.1873474121094,0.099339485168457,0.213859558105469,68.2081298828125,-107.32080078125,-107.301391601562,-107.302368164062,-107.321472167969,39.0029296875,39.0154418945312,39.0350952148438,39.0228271484375,31.76611328125,110.205505371094,35.7445678710938,217.749938964844,-53.3200630966726,107.54443359375,0.00594806671142578,75645.34375,292.812713623047,293.302185058594,1638.25927734375,1.22040462493896,5,100,0.551529568697199,3.694,854.051,763.81,90.2410000000001,2.7945566177368164,1.9459075,1.0318718986213207,121.06055,111.09606632308962,1.0
2020061216591177,3,6283,0,0,2020-06-12 16:59:21,-107.29541015625,39.05126953125,0.217721939086914,0.40302848815918,-0.0751543045043945,0.506155014038086,0.407042503356934,0.936949729919434,0.362537384033203,110.63890838623,-0.174717903137207,0.26924991607666,105.144958496094,-107.302673339844,-107.286071777344,-107.287231445312,-107.305053710938,39.0361938476562,39.045654296875,39.06396484375,39.0534057617188,31.7640380859375,110.270263671875,35.9070434570312,217.446166992188,-53.3100498727908,107.175903320312,0.00327491760253906,69034.671875,292.975006103516,287.532440185547,1274.73071289062,1.22962951660156,10,100,0.559452789699571,0.88,854.051,763.81,90.2410000000001,1.221898078918457,0.8306453,0.43618490395247933,85.126945,76.73771078872682,1.0
2020061216591208,3,6283,0,0,2020-06-12 16:59:22,-107.27294921875,39.0880126953125,0.306186676025391,0.417122840881348,-0.00591564178466797,0.711850166320801,0.341305732727051,0.969764709472656,0.299041748046875,71.2842864990234,-0.0137538909912109,0.228684425354004,67.7434997558594,-107.287048339844,-107.26220703125,-107.260681152344,-107.2841796875,39.06640625,39.0838623046875,39.1051025390625,39.0889282226562,31.7594604492188,110.351440429688,36.0787353515625,217.155883789062,-53.3033697151694,106.804443359375,0.00377368927001953,72770.265625,293.149597167969,291.196624755859,1628.11328125,1.23908042907715,5,100,0.504594213126323,3.355,854.051,763.81,90.2410000000001,2.600027561187744,1.8017412,0.9534948528051376,114.45659,104.72439196243286,1.0
2020061216591207,3,6283,0,0,2020-06-12 16:59:22,-107.275207519531,39.0640258789062,0.461397171020508,0.478013038635254,0.0914554595947266,1.07277488708496,0.320988655090332,1.11140823364258,0.284013748168945,67.3996429443359,0.212638854980469,0.213443756103516,64.8885803222656,-107.286010742188,-107.263061523438,-107.261962890625,-107.287231445312,39.0457153320312,39.061279296875,39.0819702148438,39.0640258789062,31.7528076171875,110.312561035156,35.9063720703125,217.462768554688,-53.2920423649302,107.150207519531,0.00324058532714844,68816.7265625,292.934906005859,287.300018310547,1255.22497558594,1.2284631729126,10,100,0.539252026529108,1.353,854.051,763.81,90.2410000000001,1.6267146110534667,1.1102899,0.5839604300916195,91.54709,82.83609945755005,1.0
2020061216591238,3,6283,0,0,2020-06-12 16:59:22,-107.250915527344,39.1029052734375,0.266335487365723,0.250872611999512,0.0694942474365234,0.619279861450195,0.353108406066895,0.58332633972168,0.307305335998535,73.8835754394531,0.161586761474609,0.237792015075684,72.5796051025391,-107.26220703125,-107.241088867188,-107.242370605469,-107.260620117188,39.0838623046875,39.09814453125,39.1165771484375,39.1051635742188,31.74755859375,110.39892578125,36.0806884765625,217.171264648438,-53.2845456223028,106.772338867188,0.00551795959472656,75689.46875,293.119750976562,293.828033447266,1767.72973632812,1.23824214935303,8,100,0.528849241748439,4.198,854.051,763.81,90.2410000000001,2.8835006237030028,2.0126445,1.068344979429245,124.40397,114.32732396774291,1.0
2020061216591206,3,6283,0,0,2020-06-12 16:59:22,-107.275756835938,39.0419921875,-0.0687017440795898,0.103188514709473,-0.129859924316406,-0.159747123718262,0.352380752563477,0.239937782287598,0.307836532592773,88.2018966674805,-0.301956176757812,0.236631393432617,84.8900985717773,-107.284606933594,-107.262817382812,-107.2626953125,-107.286010742188,39.0252075195312,39.03955078125,39.0601806640625,39.0443115234375,31.74560546875,110.278381347656,35.7377319335938,217.770935058594,-53.2810121355087,107.492553710938,0.00323486328125,68291.359375,292.726226806641,286.717407226562,1198.58410644531,1.21817588806152,10,100,0.577543859649123,0.697,854.051,763.81,90.2410000000001,1.0412704467773437,0.7067649,0.3709077630639076,82.62891,74.36764113388061,1.0
2020061216591237,3,6283,0,0,2020-06-12 16:59:22,-107.249877929688,39.0820922851562,0.168087959289551,0.249912261962891,-0.0171966552734375,0.390869140625,0.323517799377441,0.581143379211426,0.285063743591309,68.537727355957,-0.0399894714355469,0.215826988220215,67.5112075805664,-107.263000488281,-107.239929199219,-107.240661621094,-107.261901855469,39.061279296875,39.0775146484375,39.096435546875,39.0819702148438,31.7396240234375,110.368408203125,35.912353515625,217.481018066406,-53.2734436119056,107.112609863281,0.00546646118164062,75352.4765625,292.908142089844,293.443634033203,1719.71899414062,1.22842693328857,5,100,0.544675686430561,2.769,854.051,763.81,90.2410000000001,2.4689649105072022,1.7062508,0.9019401896059513,110.48963,100.9162271347046,1.0
2020061216591205,3,6283,0,0,2020-06-12 16:59:22,-107.275207519531,39.0211791992188,0.0832891464233398,-0.0529489517211914,0.109333992004395,0.193682670593262,0.341962814331055,-0.123127937316895,0.295114517211914,89.618522644043,0.254247665405273,0.231706619262695,86.2972106933594,-107.281372070312,-107.263977050781,-107.263305664062,-107.2841796875,39.0070190429688,39.0170288085938,39.0380859375,39.024658203125,31.7380981445312,110.247375488281,35.57080078125,218.082153320312,-53.2701045071894,107.834777832031,0.00327301025390625,68515.421875,292.520385742188,286.962799072266,1218.30603027344,1.20812511444092,10,100,0.54651268115942,0.675,854.051,763.81,90.2410000000001,0.9688474178314209,0.6572259,0.3448310988366604,81.67801,73.46596875,1.0
2020061216591278,3,6283,0,0,2020-06-12 16:59:22,-107.232604980469,39.1143188476562,0.286138534545898,0.334793090820312,0.0311498641967773,0.665400505065918,0.284262657165527,0.778544425964355,0.24936580657959,48.6527786254883,0.0724372863769531,0.190287590026855,46.2831916809082,-107.241027832031,-107.223388671875,-107.222778320312,-107.242309570312,39.0982055664062,39.1087036132812,39.12890625,39.1165771484375,31.7371826171875,110.437377929688,36.0783081054688,217.178588867188,-53.2637988967326,106.7412109375,0.00364303588867188,72361.734375,293.088226318359,290.86865234375,1603.52514648438,1.23746013641357,1,100,0.5160556621881,4.225,853.998,763.757,90.2410000000001,2.8656137466430662,1.9991335,1.060940939128399,123.711105,113.65605991210937,1.0
2020061216591236,3,6283,0,0,2020-06-12 16:59:22,-107.252746582031,39.0576782226562,-0.140438079833984,-0.0356512069702148,-0.101066589355469,-0.326595306396484,0.301651954650879,-0.0829076766967773,0.260089874267578,67.2518997192383,-0.235034942626953,0.204526901245117,63.5259857177734,-107.262756347656,-107.244750976562,-107.239868164062,-107.262634277344,39.03955078125,39.0505981445312,39.076171875,39.0602416992188,31.7332763671875,110.328308105469,35.7407836914062,217.788146972656,-53.2625655029845,107.459838867188,0.00348949432373047,71333.46875,292.692230224609,289.884857177734,1504.63745117188,1.21818733215332,10,100,0.556675933280381,1.438,854.051,763.81,90.2410000000001,1.7294090509414675,1.1817786,0.62185350086689,93.387054,84.58687648544311,1.0
2020061216591277,3,6283,0,0,2020-06-12 16:59:22,-107.230651855469,39.094482421875,0.217698097229004,0.415421485900879,-0.0834388732910156,0.506290435791016,0.32794189453125,0.966128349304199,0.290817260742188,70.2461090087891,-0.194049835205078,0.217682838439941,69.17041015625,-107.239868164062,-107.221008300781,-107.222961425781,-107.240600585938,39.0775756835938,39.0892944335938,39.10693359375,39.096435546875,31.7289428710938,110.409240722656,35.9111938476562,217.488403320312,-53.2526009431572,107.079162597656,0.00489521026611328,74463.5625,292.87744140625,292.750671386719,1695.47534179688,1.22814464569092,3,100,0.534290709290709,3.852,854.051,763.81,90.2410000000001,2.806516408920288,1.9547632,1.0366867918789386,121.49494,111.51315839614868,1.0
2020061216591235,3,6283,0,0,2020-06-12 16:59:22,-107.254028320312,39.0349731445312,-0.00507450103759766,0.0664377212524414,-0.048802375793457,-0.0118017196655273,0.369386672973633,0.154516220092773,0.323589324951172,105.884765625,-0.113500595092773,0.247531890869141,99.6569900512695,-107.263916015625,-107.244750976562,-107.244445800781,-107.263305664062,39.0170288085938,39.0292358398438,39.0499877929688,39.0380859375,31.7264404296875,110.292358398438,35.5714721679688,218.098510742188,-53.2517981698909,107.80615234375,0.00321483612060547,67921.3984375,292.480895996094,286.302124023438,1161.26000976562,1.20820617675781,7,100,0.565739592559787,0.611,854.051,763.81,90.2410000000001,0.9179877281188965,0.6224749,0.326546416503191,81.033554,72.85450844345092,1.0
2020061216591308,3,6283,0,0,2020-06-12 16:59:23,-107.213195800781,39.1263427734375,0.281070709228516,0.30588436126709,0.0459175109863281,0.653693199157715,0.276763916015625,0.711403846740723,0.240289688110352,45.3906555175781,0.106791496276855,0.186708450317383,44.2446212768555,-107.223327636719,-107.203857421875,-107.203735351562,-107.222778320312,39.1087036132812,39.12060546875,39.1403198242188,39.1289672851562,31.7262573242188,110.477783203125,36.0767211914062,217.193603515625,-53.2454048207054,106.7158203125,0.00339984893798828,71368.5625,293.056091308594,289.983825683594,1526.75756835938,1.2369441986084,1,100,0.494643667725828,2.954,853.248,763.02,90.2280000000001,2.4320137023925783,1.6795145,0.8875464428544044,109.398705,99.87250610504151,1.0
2020061216591307,3,6283,0,0,2020-06-12 16:59:23,-107.212768554688,39.1050415039062,0.0823192596435547,0.161187171936035,-0.0342855453491211,0.19146728515625,0.274028778076172,0.374907493591309,0.24244499206543,49.4078407287598,-0.0797452926635742,0.182229042053223,47.9220771789551,-107.221008300781,-107.202941894531,-107.203125,-107.222900390625,39.08935546875,39.099853515625,39.1192016601562,39.10693359375,31.7186279296875,110.44580078125,35.90771484375,217.501708984375,-53.2339665147446,107.055908203125,0.00330829620361328,70375.6015625,292.840881347656,288.956390380859,1421.04028320312,1.22776508331299,7,100,0.51756679389313,2.835,854.051,763.81,90.2410000000001,2.43758282661438,1.6835184,0.889696481859684,109.59265,100.05584890823364,1.0
2020061216591275,3,6283,0,0,2020-06-12 16:59:22,-107.232299804688,39.0499267578125,0.36302375793457,0.200021743774414,0.189339637756348,0.844396591186523,0.253816604614258,0.465252876281738,0.218392372131348,47.6335372924805,0.44040584564209,0.17234992980957,46.5422821044922,-107.244689941406,-107.222290039062,-107.219421386719,-107.244384765625,39.0292358398438,39.044677734375,39.0679931640625,39.050048828125,31.7147827148438,110.339721679688,35.5734252929688,218.107421875,-53.2309223839445,107.767700195312,0.00347328186035156,71046.6171875,292.450378417969,289.591674804688,1472.95715332031,1.20901012420654,10,100,0.560146699266504,1.3,854.051,763.81,90.2410000000001,1.6223374366760255,1.1072736,0.582367892152071,91.45437,82.74967068405152,1.0
2020061216591306,3,6283,0,0,2020-06-12 16:59:23,-107.210571289062,39.0858154296875,0.0418014526367188,0.0801897048950195,-0.0163030624389648,0.0972347259521484,0.313779830932617,0.186530113220215,0.27004337310791,71.7174224853516,-0.0379219055175781,0.213034629821777,68.0731658935547,-107.218872070312,-107.199584960938,-107.202758789062,-107.220642089844,39.0694580078125,39.0812377929688,39.0985717773438,39.0882568359375,31.7103881835938,110.4189453125,35.74267578125,217.811279296875,-53.2229073462987,107.392333984375,0.00443840026855469,73491.265625,292.631774902344,291.875732421875,1635.64990234375,1.21905612945557,3,100,0.543358851674641,3.291,854.051,763.81,90.2410000000001,2.6573039531707763,1.8439537,0.9763903566122055,116.30178,106.50389069671631,1.0
2020061216591274,3,6283,0,0,2020-06-12 16:59:22,-107.233093261719,39.0281372070312,-0.0156841278076172,0.060154914855957,-0.0540437698364258,-0.0364828109741211,0.333034515380859,0.139930725097656,0.290225982666016,83.4699859619141,-0.125716209411621,0.224048614501953,79.9759140014648,-107.243041992188,-107.223266601562,-107.222351074219,-107.244506835938,39.0099487304688,39.0228271484375,39.0440673828125,39.0289306640625,31.7078857421875,110.3056640625,35.407470703125,218.415771484375,-53.2203998447612,108.110107421875,0.00327110290527344,68821.9765625,292.242065429688,287.275238037109,1249.14916992188,1.19965267181396,10,100,0.576858425132599,1.012,854.051,763.81,90.2410000000001,1.38625283241272,0.94384056,0.49593046865165236,87.55829,79.04817897109984,1.0
2020061216591337,3,6283,0,0,2020-06-12 16:59:23,-107.192993164062,39.1173095703125,-0.285857200622559,-0.164320945739746,-0.144548416137695,-0.664958953857422,0.328431129455566,-0.382241249084473,0.289653778076172,73.2467269897461,-0.336246490478516,0.218951225280762,70.2529220581055,-107.202941894531,-107.184204101562,-107.18359375,-107.203063964844,39.0997924804688,39.1114501953125,39.1316528320312,39.1192016601562,31.70751953125,110.487121582031,35.9065551757812,217.5185546875,-53.2161244870111,107.031433105469,0.00317096710205078,69022.484375,292.808837890625,287.532775878906,1286.2958984375,1.22799873352051,10,100,0.530506741050674,1.445,853.879,763.64,90.239,1.681548070907593,1.1484224,0.6041645527213813,92.51178,83.75386668167114,1.0
2020061216591305,3,6283,0,0,2020-06-12 16:59:23,-107.210083007812,39.06494140625,0.083308219909668,0.293286323547363,-0.121472358703613,0.193800926208496,0.297410011291504,0.682275772094727,0.259530067443848,67.8375244140625,-0.282583236694336,0.199881553649902,65.9031295776367,-107.222229003906,-107.201049804688,-107.199340820312,-107.219421386719,39.0447387695312,39.0584716796875,39.08056640625,39.0679931640625,31.7028198242188,110.3876953125,35.57568359375,218.1220703125,-53.211929883759,107.734375,0.00504684448242188,74315.7265625,292.419799804688,292.537475585938,1648.55078125,1.21013450622559,9,100,0.540514851485149,2.282,854.051,763.81,90.2410000000001,2.2328478336334228,1.53655,0.8108267568230629,104.15692,94.85602473144532,1.0
